RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
613982,201610050,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,1/9/2016 13:17,1/9/2016 11:00,1/9/2016 13:00,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.3310852,47.60241318,"(47.602413177, -122.331085205)",1,2016
616578,201610042,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,1/9/2016 13:08,1/8/2016 19:15,1/9/2016 12:30,4XX BLOCK OF NE 72 ST,J,J3,3600.2025,-122.3237762,47.6806984,"(47.680698395, -122.323776245)",1,2016
610954,201610076,2316,0,THEFT-MAIL,2300,MAIL THEFT,1/9/2016 13:04,1/9/2016 13:04,,117XX BLOCK OF CORLISS AV N,N,N2,600.4004,-122.3314438,47.71500015,"(47.715000153, -122.331443787)",1,2016
626293,201610031,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,1/9/2016 12:58,1/9/2016 12:58,,1XX BLOCK OF BROADWAY E,E,E1,7402.101,-122.3208618,47.61932373,"(47.61932373, -122.320861816)",1,2016
615006,201610029,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,1/9/2016 12:52,1/9/2016 1:30,1/9/2016 10:00,53XX BLOCK OF 8 AV NE,U,U1,4500.1002,-122.319519,47.66785812,"(47.667858124, -122.319519043)",1,2016
616574,201610020,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,1/9/2016 12:43,1/8/2016 21:00,1/9/2016 11:00,92XX BLOCK OF INTERLAKE AV N,N,N3,1800.1003,-122.3407974,47.69706726,"(47.697067261, -122.340797424)",1,2016
616963,201610016,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,1/9/2016 12:42,1/7/2016 12:00,1/9/2016 12:00,12XX BLOCK OF 15 AV E,C,C1,6400.2002,-122.3125076,47.6314888,"(47.6314888, -122.312507629)",1,2016
613899,201610008,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,1/9/2016 12:28,1/9/2016 12:28,,5XX BLOCK OF PIKE ST,M,M3,8200.1004,-122.3350143,47.61090851,"(47.610908508, -122.335014343)",1,2016
613143,2016900204,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 12:27,1/8/2016 0:15,1/8/2016 6:00,47XX BLOCK OF 51 PL SW,W,W2,9702.3014,-122.3982773,47.56049728,"(47.560497284, -122.398277283)",1,2016
610877,20169925,2316,0,THEFT-MAIL,2300,MAIL THEFT,1/9/2016 12:23,1/9/2016 4:00,1/9/2016 10:00,14XX BLOCK OF NE 52 ST,U,U1,4400.4009,-122.3124847,47.66643143,"(47.666431427, -122.312484741)",1,2016
626225,20169999,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,1/9/2016 12:18,1/9/2016 10:30,1/9/2016 12:15,4XX BLOCK OF NE 70 ST,J,J3,3600.4001,-122.3242722,47.67912293,"(47.679122925, -122.324272156)",1,2016
635344,20169999,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,1/9/2016 12:18,1/9/2016 10:30,1/9/2016 12:15,4XX BLOCK OF NE 70 ST,J,J3,3600.4001,-122.3242722,47.67912293,"(47.679122925, -122.324272156)",1,2016
613705,2016900203,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/9/2016 12:16,1/8/2016 14:00,1/8/2016 16:30,6XX BLOCK OF N 102 ST,J,J1,1701.3011,-122.3504639,47.70289612,"(47.702896118, -122.350463867)",1,2016
613770,20169997,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/9/2016 12:16,1/9/2016 12:15,,53XX BLOCK OF 17 AV NW,B,B1,4700.2005,-122.3788834,47.66729736,"(47.667297363, -122.378883362)",1,2016
614939,20169981,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/9/2016 12:08,1/8/2016 17:00,1/9/2016 11:50,2XX BLOCK OF BELLEVUE AV E,E,E1,7402.1004,-122.3265762,47.620224,"(47.620223999, -122.326576233)",1,2016
614711,2016900281,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 12:04,1/8/2016 23:30,1/9/2016 10:30,34XX BLOCK OF WALLINGFORD AV N,B,B3,5400.2027,-122.3363419,47.64862061,"(47.648620605, -122.336341858)",1,2016
641799,20169976,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 12:02,1/8/2016 2:00,1/9/2016 8:00,30XX BLOCK OF SW 110 ST,W,W3,12100.2009,-122.3715668,47.50460053,"(47.504600525, -122.371566772)",1,2016
614800,20169836,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/9/2016 12:01,1/9/2016 8:00,1/9/2016 8:45,6XX BLOCK OF NW 49 ST,B,B2,4800.4008,-122.365097,47.66438294,"(47.664382935, -122.365097046)",1,2016
613954,20169847,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 11:57,1/8/2016 21:00,1/9/2016 7:30,18XX BLOCK OF 43 AV E,C,C3,6300.2002,-122.2771378,47.63515472,"(47.635154724, -122.277137756)",1,2016
610599,20169963,X,4,ANIMAL-BITE,X,ANIMAL COMPLAINT,1/9/2016 11:54,1/9/2016 11:54,1/9/2016 11:54,1XX BLOCK OF N 78 ST,J,J2,2900.2003,-122.356636,47.68547821,"(47.68547821, -122.356636047)",1,2016
613830,20169962,5707,0,TRESPASS,5700,TRESPASS,1/9/2016 11:52,1/9/2016 11:52,,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.401,-122.3246155,47.70860291,"(47.708602905, -122.324615479)",1,2016
613955,20169951,5707,0,TRESPASS,5700,TRESPASS,1/9/2016 11:44,1/9/2016 11:44,,11XX BLOCK OF 33 AV,C,C3,7800.302,-122.2903824,47.61226654,"(47.612266541, -122.290382385)",1,2016
611326,20169938,5309,0,HARASSMENT,5300,THREATS,1/9/2016 11:35,1/9/2016 11:35,,4 AV N / MERCER ST,Q,Q3,7200.1015,-122.348877,47.62456131,"(47.62456131, -122.348876953)",1,2016
614946,20169943,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/9/2016 11:34,1/8/2016 21:00,1/9/2016 8:00,134XX BLOCK OF GREENWOOD AV N,N,N1,401.2016,-122.3555527,47.72595596,"(47.725955963, -122.355552673)",1,2016
616027,20169943,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/9/2016 11:34,1/8/2016 21:00,1/9/2016 8:00,134XX BLOCK OF GREENWOOD AV N,N,N1,401.2016,-122.3555527,47.72595596,"(47.725955963, -122.355552673)",1,2016
613115,2016900201,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,1/9/2016 11:24,1/9/2016 5:00,1/9/2016 7:00,1XX BLOCK OF NE 94 ST,L,L2,1900.1012,-122.327774,47.69681549,"(47.696815491, -122.327774048)",1,2016
610862,20169814,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,1/9/2016 11:01,1/8/2016 22:30,1/9/2016 8:30,7XX BLOCK OF N 38 ST,B,B2,4900.2011,-122.3495865,47.65272903,"(47.652729034, -122.349586487)",1,2016
615160,20169880,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,1/9/2016 11:01,1/9/2016 11:01,,6XX BLOCK OF BOREN AV N,D,D3,7300.3,-122.3358231,47.62516403,"(47.625164032, -122.335823059)",1,2016
613769,20169904,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/9/2016 10:41,1/5/2016 0:00,1/9/2016 8:00,107XX BLOCK OF 8 AV NE,L,L2,1200.2,-122.3205338,47.70721436,"(47.707214355, -122.320533752)",1,2016
611384,20169849,1313,0,ASSLT-NONAGG,1300,ASSAULT,1/9/2016 10:35,1/9/2016 9:49,1/9/2016 9:49,15XX BLOCK OF N 115 ST,N,N2,600.402,-122.338089,47.71230316,"(47.712303162, -122.338088989)",1,2016
613768,20169876,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/9/2016 10:22,1/9/2016 10:22,,7XX BLOCK OF N 143 ST,N,N1,401.1001,-122.3491287,47.73231506,"(47.732315063, -122.349128723)",1,2016
614611,2016900251,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 10:13,1/8/2016 23:00,1/9/2016 5:30,7XX BLOCK OF N 95 ST,N,N3,1800.3002,-122.3486481,47.69781876,"(47.697818756, -122.348648071)",1,2016
614320,20169865,1211,0,ROBBERY-BANK-GUN,1200,ROBBERY,1/9/2016 10:07,1/9/2016 10:06,,6XX BLOCK OF 5 AV S,K,K3,9300.202,-122.3276825,47.5966568,"(47.596656799, -122.327682495)",1,2016
611379,20169862,1313,0,ASSLT-NONAGG,1300,ASSAULT,1/9/2016 10:07,1/9/2016 10:05,,8XX BLOCK OF PIKE ST,M,M2,8200.1007,-122.3316879,47.61230469,"(47.612304688, -122.331687927)",1,2016
612647,20169854,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 9:53,1/9/2016 2:30,1/9/2016 9:00,52XX BLOCK OF 19 AV NE,U,U1,4400.3001,-122.3071518,47.66746521,"(47.66746521, -122.307151794)",1,2016
611967,20169806,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/9/2016 9:41,1/8/2016 18:30,1/9/2016 7:30,44XX BLOCK OF SW ALASKA ST,W,W2,10500.5002,-122.3888092,47.56114197,"(47.561141968, -122.388809204)",1,2016
611938,20169789,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 9:31,1/9/2016 0:01,1/9/2016 2:00,71XX BLOCK OF WOODLAWN AV NE,J,J3,3600.2024,-122.3246078,47.68015671,"(47.680156708, -122.324607849)",1,2016
613855,2016900200,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/9/2016 9:18,1/8/2016 7:00,1/8/2016 16:00,7XX BLOCK OF 5 AV,K,K1,8100.2026,-122.3301697,47.60477066,"(47.60477066, -122.330169678)",1,2016
613111,2016900192,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,1/9/2016 8:57,1/8/2016 17:00,1/9/2016 6:30,2XX BLOCK OF S HINDS ST,O,O2,9300.3033,-122.3295288,47.57369995,"(47.573699951, -122.329528809)",1,2016
613767,20169813,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 8:54,1/9/2016 8:54,,42XX BLOCK OF BROOKLYN AV NE,U,U2,5301.3007,-122.3143463,47.65906906,"(47.659069061, -122.314346313)",1,2016
614941,20169815,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/9/2016 8:48,1/8/2016 18:00,1/9/2016 8:30,140XX BLOCK OF 32 AV NE,L,L1,100.4002,-122.2938385,47.73104096,"(47.731040955, -122.293838501)",1,2016
614934,20169651,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/9/2016 8:34,1/8/2016 22:00,1/9/2016 2:00,64XX BLOCK OF ROOSEVELT WY NE,U,U1,4400.2003,-122.3173599,47.6754036,"(47.675403595, -122.317359924)",1,2016
613470,20169794,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 8:27,1/9/2016 8:27,,39XX BLOCK OF S HUDSON ST,R,R3,10300.5012,-122.2820969,47.55703354,"(47.557033539, -122.282096863)",1,2016
625602,20169752,5707,0,TRESPASS,5700,TRESPASS,1/9/2016 8:13,1/9/2016 7:11,,90XX BLOCK OF SEWARD PARK AV S,S,S3,11800.6018,-122.2644959,47.52240753,"(47.522407532, -122.26449585)",1,2016
611904,20169785,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,1/9/2016 8:11,1/9/2016 8:11,,53XX BLOCK OF TALLMAN AV NW,B,B1,4700.402,-122.3808899,47.66796494,"(47.667964935, -122.380889893)",1,2016
614776,20169784,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/9/2016 8:10,1/9/2016 8:10,,7XX BLOCK OF NE 42 ST,U,U2,5200.1004,-122.3203201,47.65752029,"(47.657520294, -122.320320129)",1,2016
613084,20169786,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,1/9/2016 8:10,1/8/2016 7:00,1/9/2016 2:28,14XX BLOCK OF BROADWAY,E,E2,8400.1008,-122.3207703,47.61351776,"(47.613517761, -122.320770264)",1,2016
615301,20169736,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/9/2016 7:50,1/8/2016 15:30,,56XX BLOCK OF 30 AV SW,F,F1,10701.1004,-122.3709488,47.55136108,"(47.551361084, -122.370948792)",1,2016
613248,20169765,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 7:30,1/9/2016 2:00,1/9/2016 7:00,HARVARD AV / E PINE ST,E,E2,8400.1006,-122.3221283,47.61522293,"(47.615222931, -122.322128296)",1,2016
626877,20169761,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,1/9/2016 7:24,1/8/2016 20:00,1/9/2016 6:40,7XX BLOCK OF E DENNY WY,E,E2,7402.2001,-122.3228607,47.61872864,"(47.618728638, -122.322860718)",1,2016
613073,20169757,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 7:13,1/9/2016 7:13,,2XX BLOCK OF 12 AV,G,G1,8600.3003,-122.3167801,47.60385132,"(47.603851318, -122.31678009)",1,2016
615253,20169749,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 7:02,1/9/2016 7:02,,108XX BLOCK OF 31 AV SW,W,W3,12100.2007,-122.3722,47.50498962,"(47.504989624, -122.372200012)",1,2016
613829,20169735,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,1/9/2016 6:04,1/9/2016 5:49,,141XX BLOCK OF AURORA AV N,N,N2,401.1006,-122.3450699,47.73167419,"(47.731674194, -122.345069885)",1,2016
613125,20169726,1205,0,ROBBERY-STREET-WEAPON,1200,ROBBERY,1/9/2016 5:32,1/9/2016 5:32,,50XX BLOCK OF UNIVERSITY WY NE,U,U1,4400.4008,-122.3130646,47.66566849,"(47.665668488, -122.313064575)",1,2016
615398,20169717,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/9/2016 4:59,1/9/2016 4:45,1/9/2016 4:53,42XX BLOCK OF 8 AV NE,U,U2,5200.2001,-122.3197861,47.65848923,"(47.658489227, -122.319786072)",1,2016
610219,20169697,5404,0,DUI-LIQUOR,5400,DUI,1/9/2016 4:02,1/9/2016 4:02,,8XX BLOCK OF RAINIER AV S,G,G3,9400.2003,-122.310257,47.59421539,"(47.594215393, -122.310256958)",1,2016
638360,20169695,5707,0,TRESPASS,5700,TRESPASS,1/9/2016 3:44,1/9/2016 3:44,,41XX BLOCK OF 38 AV S,R,R3,10100.5038,-122.2849808,47.56515122,"(47.565151215, -122.284980774)",1,2016
617272,20169649,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/9/2016 3:35,1/9/2016 2:03,,52XX BLOCK OF 18 AV NE,U,U1,4400.3002,-122.3082886,47.66746903,"(47.667469025, -122.308288574)",1,2016
614075,20169581,1313,2,ASSLT-NONAGG-POLICE,1300,ASSAULT,1/9/2016 2:57,1/9/2016 2:57,,9XX BLOCK OF 12 AV,E,E2,8600.1003,-122.3167801,47.61097717,"(47.610977173, -122.31678009)",1,2016
614610,2016900257,2301,0,THEFT-PKPOCKET,2300,PICKPOCKET,1/9/2016 2:56,1/9/2016 0:05,1/9/2016 0:10,9XX BLOCK OF E PIKE ST,E,E2,7500.4016,-122.3201141,47.61407852,"(47.614078522, -122.320114136)",1,2016
610317,20169632,5404,0,DUI-LIQUOR,5400,DUI,1/9/2016 2:54,1/9/2016 2:54,,OCCIDENTAL AV S / S WASHINGTON ST,K,K2,9200.2023,-122.3328781,47.60087967,"(47.600879669, -122.332878113)",1,2016
614933,20169673,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/9/2016 2:25,1/8/2016 20:00,1/9/2016 2:25,5 AV / UNION ST,M,M3,8200.1021,-122.334671,47.60968399,"(47.60968399, -122.334671021)",1,2016
612741,20169639,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/9/2016 1:47,1/9/2016 1:47,,2 AV / BELL ST,D,D1,8001.2009,-122.3456573,47.61404038,"(47.614040375, -122.345657349)",1,2016
645923,20169627,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 1:35,1/9/2016 1:35,,12XX BLOCK OF MADISON ST,E,E3,8400.2013,-122.3234711,47.61003494,"(47.610034943, -122.323471069)",1,2016
609815,20169624,1313,0,ASSLT-NONAGG,1300,ASSAULT,1/9/2016 1:31,1/9/2016 1:31,,15XX BLOCK OF 11 AV,E,E2,7500.4006,-122.3181534,47.61467362,"(47.614673615, -122.318153381)",1,2016
613766,20169621,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 1:25,1/9/2016 1:25,,54XX BLOCK OF SHILSHOLE AV NW,B,B1,4700.401,-122.3861618,47.66743469,"(47.667434692, -122.386161804)",1,2016
614113,20169611,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,1/9/2016 1:13,1/9/2016 1:13,,92XX BLOCK OF 8 AV S,F,F3,11200.1032,-122.3231277,47.5204773,"(47.520477295, -122.323127747)",1,2016
642694,20169608,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/9/2016 1:13,1/9/2016 1:13,,39 AV S / S GENESEE ST,R,R3,10100.201,-122.2838821,47.56413269,"(47.56413269, -122.283882141)",1,2016
611318,20169584,1313,0,ASSLT-NONAGG,1300,ASSAULT,1/9/2016 0:48,1/9/2016 0:48,,15XX BLOCK OF BROADWAY,E,E2,8400.1007,-122.3207932,47.61465454,"(47.614654541, -122.320793152)",1,2016
614026,20169552,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/9/2016 0:38,1/9/2016 0:38,,10XX BLOCK OF E PIKE ST,E,E2,7500.4014,-122.3187943,47.61408997,"(47.614089966, -122.31879425)",1,2016
617253,20169479,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/9/2016 0:36,1/6/2016 19:00,1/8/2016 21:30,NE 85 ST / 20 AV NE,U,U1,2100.3009,-122.3068542,47.69029999,"(47.690299988, -122.306854248)",1,2016
613950,20169569,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/9/2016 0:34,1/9/2016 0:34,,21XX BLOCK OF 1 AV,D,D1,8002.2006,-122.3445663,47.61222076,"(47.612220764, -122.344566345)",1,2016
610860,20169446,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,1/9/2016 0:33,1/8/2016 22:29,,1XX BLOCK OF BROADWAY E,E,E1,7402.101,-122.3208618,47.61932373,"(47.61932373, -122.320861816)",1,2016
615062,20169562,1316,3,THREATS-KILL,1300,THREATS,1/9/2016 0:30,1/9/2016 0:30,,117XX BLOCK OF 15 AV NE,L,L1,600.2005,-122.3125305,47.71512985,"(47.715129852, -122.312530518)",1,2016
613765,20169560,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 0:30,1/8/2016 22:15,1/9/2016 0:00,53XX BLOCK OF SHILSHOLE AV NW,B,B1,4700.4013,-122.384407,47.6661911,"(47.666191101, -122.384407043)",1,2016
617233,20169355,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/9/2016 0:16,1/8/2016 18:40,1/8/2016 19:15,26XX BLOCK OF SW THISTLE ST,F,F2,11401.1006,-122.3665314,47.52828217,"(47.528282166, -122.366531372)",1,2016
611292,20169534,1316,3,THREATS-KILL,1300,THREATS,1/9/2016 0:04,1/9/2016 0:04,,59XX BLOCK OF 36 AV S,S,S1,10401.3,-122.2879105,47.54838944,"(47.548389435, -122.287910461)",1,2016
612864,20169531,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,1/9/2016 0:01,1/9/2016 0:01,1/9/2016 0:01,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.5003,-122.2928391,47.72379684,"(47.723796844, -122.29283905)",1,2016
613183,20169555,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/8/2016 23:56,1/8/2016 0:24,,45XX BLOCK OF 42 AV SW,W,W2,10500.4002,-122.3854599,47.56198883,"(47.561988831, -122.3854599)",1,2016
611154,20169395,5499,0,TRAFFIC,5400,TRAFFIC,1/8/2016 23:45,1/8/2016 23:45,1/8/2016 23:45,15 AV S / S HANFORD ST,R,R1,10002.1016,-122.313385,47.57509232,"(47.575092316, -122.31338501)",1,2016
625779,20169507,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,1/8/2016 23:45,1/8/2016 23:45,,35XX BLOCK OF S JUNEAU ST,S,S1,10401.2025,-122.288887,47.54977417,"(47.54977417, -122.288887024)",1,2016
615252,20169407,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/8/2016 23:44,1/8/2016 21:30,,12XX BLOCK OF QUEEN ANNE AV N,Q,Q2,7000.1009,-122.3566132,47.63000488,"(47.630004883, -122.356613159)",1,2016
624038,20169457,5707,0,TRESPASS,5700,TRESPASS,1/8/2016 23:44,1/8/2016 23:44,,6XX BLOCK OF 4 AV,K,K1,8100.2027,-122.3306274,47.60359192,"(47.603591919, -122.330627441)",1,2016
612571,2016900199,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/8/2016 23:39,1/8/2016 15:30,1/8/2016 23:00,8 AV / PINE ST,M,M2,8200.1006,-122.3331528,47.61306,"(47.613059998, -122.333152771)",1,2016
626151,20169417,5213,0,WEAPON-DISCHARGE,5200,WEAPON,1/8/2016 23:12,1/8/2016 22:06,,37 AV S / S GENESEE ST,R,R3,10100.5043,-122.2860565,47.5641098,"(47.564109802, -122.286056519)",1,2016
613114,2016900198,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,1/8/2016 23:09,1/8/2016 10:00,1/8/2016 16:00,16XX BLOCK OF N 45 ST,B,B3,5000.1045,-122.3381271,47.6613884,"(47.661388397, -122.338127136)",1,2016
610876,20169245,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/8/2016 22:58,1/7/2016 3:47,,36XX BLOCK OF 1 AV NW,B,B2,4800.3048,-122.3576584,47.65355682,"(47.653556824, -122.357658386)",1,2016
610169,20169375,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,1/8/2016 22:58,1/8/2016 22:58,1/8/2016 22:58,20 AV / E FIR ST,G,G2,8700.3009,-122.3063507,47.60267258,"(47.602672577, -122.306350708)",1,2016
615065,20169462,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,1/8/2016 22:50,1/8/2016 22:30,1/8/2016 22:50,70XX BLOCK OF HOLLY PARK DR S,S,S1,11001.1006,-122.2874451,47.53909683,"(47.539096832, -122.287445068)",1,2016
609840,20169445,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,1/8/2016 22:27,1/8/2016 22:27,,50XX BLOCK OF COLORADO AV S,O,O2,9300.3202,-122.3367996,47.55658341,"(47.556583405, -122.336799622)",1,2016
609816,20169286,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,1/8/2016 22:11,1/8/2016 20:17,,FAIRVIEW AV N / MERCER ST,D,D3,7300.1004,-122.3342896,47.62453842,"(47.624538422, -122.334289551)",1,2016
610915,20169424,5016,1,VIOL-COURT ORDER,5000,VIOLATION OF COURT ORDER,1/8/2016 22:07,1/8/2016 22:07,,29XX BLOCK OF 1 AV,D,D1,8001.302,-122.3531723,47.61730957,"(47.61730957, -122.353172302)",1,2016
609810,20169376,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,1/8/2016 22:05,1/8/2016 21:35,,2 AV / BELL ST,D,D1,8001.2009,-122.3456573,47.61404038,"(47.614040375, -122.345657349)",1,2016
621128,20169298,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/8/2016 21:43,1/8/2016 18:15,1/8/2016 20:00,59XX BLOCK OF DELRIDGE WY SW,F,F1,10800.2003,-122.3630295,47.54838562,"(47.54838562, -122.36302948)",1,2016
612535,2016900197,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/8/2016 21:40,1/8/2016 3:00,1/8/2016 7:20,12XX BLOCK OF NE 70 ST,U,U1,2600.3005,-122.3150406,47.67944717,"(47.679447174, -122.315040588)",1,2016
614071,20169108,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/8/2016 21:36,1/8/2016 17:13,1/8/2016 17:13,12XX BLOCK OF QUEEN ANNE AV N,Q,Q2,7000.1009,-122.3566132,47.63000488,"(47.630004883, -122.356613159)",1,2016
625422,20169372,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,1/8/2016 21:29,1/8/2016 21:29,,24XX BLOCK OF S JACKSON ST,G,G3,8900.3023,-122.3005142,47.5992775,"(47.599277496, -122.300514221)",1,2016
613949,20169465,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,1/8/2016 21:29,1/8/2016 21:29,,20XX BLOCK OF S MAIN ST,G,G2,9000.1012,-122.3053436,47.59999466,"(47.599994659, -122.305343628)",1,2016
614961,20168682,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/8/2016 21:22,1/8/2016 11:40,1/8/2016 13:40,127XX BLOCK OF GREENWOOD AV N,N,N1,402.1004,-122.355545,47.72232437,"(47.722324371, -122.355545044)",1,2016
612867,20169349,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,1/8/2016 21:04,1/8/2016 21:04,,15XX BLOCK OF 12 AV,E,E2,7500.4006,-122.3168488,47.61468506,"(47.614685059, -122.316848755)",1,2016
611945,20169347,1304,0,ASSLT-AGG-GUN,1300,ASSAULT,1/8/2016 21:03,1/8/2016 21:03,,23 AV / E JEFFERSON ST,G,G2,8700.1025,-122.3027802,47.60617447,"(47.606174469, -122.302780151)",1,2016
616587,20169339,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,1/8/2016 20:52,1/8/2016 20:52,1/8/2016 20:52,2XX BLOCK OF PIKE ST,M,M3,8100.2007,-122.3383484,47.60951614,"(47.609516144, -122.338348389)",1,2016
611155,2016900184,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/8/2016 20:48,1/8/2016 18:35,1/8/2016 20:00,59XX BLOCK OF DELRIDGE WY SW,F,F1,10800.2003,-122.3630295,47.54838562,"(47.54838562, -122.36302948)",1,2016
614067,20169335,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/8/2016 20:46,1/8/2016 20:46,,5XX BLOCK OF PINE ST,M,M2,8200.1003,-122.3359299,47.61190414,"(47.611904144, -122.335929871)",1,2016
609804,20169306,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,1/8/2016 20:29,1/8/2016 20:29,,30XX BLOCK OF NE 130 ST,L,L3,100.5004,-122.2954788,47.72290039,"(47.722900391, -122.295478821)",1,2016
611262,20169302,1313,0,ASSLT-NONAGG,1300,ASSAULT,1/8/2016 20:24,1/8/2016 20:24,,97XX BLOCK OF 3 AV NW,J,J1,1702.4004,-122.3607254,47.70057678,"(47.700576782, -122.360725403)",1,2016
621801,20169313,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/8/2016 20:24,1/5/2016 18:00,1/8/2016 20:20,22 AV NE / NE 45 ST,U,U1,4302.101,-122.3049164,47.66132736,"(47.661327362, -122.304916382)",1,2016
